name,12hpi_Cf_1,12hpi_Cf_2,12hpi_Cf_3,1dpi_Cf_1,1dpi_Cf_2,1dpi_Cf_3,2dpi_Cf_1,2dpi_Cf_2,2dpi_Cf_3,12hpi_Chitin_1,12hpi_Chitin_2,12hpi_Chitin_3,1dpi_Chitin_1,1dpi_Chitin_2,1dpi_Chitin_3,2dpi_Chitin_1,2dpi_Chitin_2,2dpi_Chitin_3,12hpi_Flg22_1,12hpi_Flg22_2,12hpi_Flg22_3,1dpi_Flg22_1,1dpi_Flg22_2,1dpi_Flg22_3,2dpi_Flg22_1,2dpi_Flg22_2,2dpi_Flg22_3,2hpi_Mock_1,2hpi_Mock_2,2hpi_Mock_3,1dpi_Mock_1,1dpi_Mock_2,1dpi_Mock_3,2dpi_Mock_1,2dpi_Mock_2,2dpi_Mock_3,2hpi_Mock_1,2hpi_Mock_2,2hpi_Mock_3,1dpi_Mock_1,1dpi_Mock_2,1dpi_Mock_3,2dpi_Mock_1,2dpi_Mock_2,2dpi_Mock_3,12hpi_Mz_1,12hpi_Mz_2,12hpi_Mz_3,1dpi_Mz_1,1dpi_Mz_2,1dpi_Mz_3,2dpi_Mz_1,2dpi_Mz_2,2dpi_Mz_3,12hpi_Pb_1,12hpi_Pb_2,12hpi_Pb_3,1dpi_Pb_1_,1dpi_Pb_2_,1dpi_Pb_3_,2dpi_Pb_1_,2dpi_Pb_2_,2dpi_Pb_3_,12hpi_Sc_1,12hpi_Sc_2,12hpi_Sc_3,1dpi_Sc_1,1dpi_Sc_2,1dpi_Sc_3,2dpi_Sc_1,2dpi_Sc_2,2dpi_Sc_3,12hpi_XeWT_1,12hpi_XeWT_2,12hpi_XeWT_3,1dpi_XeWT_1,1dpi_XeWT_2,1dpi_XeWT_3,2dpi_XeWT_1,2dpi_XeWT_2,2dpi_XeWT_3
M405T2284,10860.82133,10996.8534,17886.63305,4442.292189,17587.61649,12183.64287,29534.82837,21912.98362,23334.78345,72313.19114,110747.1939,85040.32196,110003.3341,17456.76834,81524.69513,89567.0808,32123.20496,9392.085235,16015.06859,47321.76145,28093.69016,40809.51936,30766.01816,19738.21118,21443.95281,28349.02035,20224.66753,23429.55503,12792.66638,27536.53075,0,15873.39387,24778.12353,20552.11426,23614.96692,18117.35555,6174.441835,37390.48576,6343.710974,11595.67806,14532.33489,10621.53699,17907.50054,15150.52995,13482.18505,30747.16095,14799.8138,25253.93922,28446.78996,26725.60763,32656.90622,39147.20485,6258.021457,41944.99114,32535.37866,13893.14658,18023.49068,48554.59466,14749.88174,42584.04533,19409.65113,47476.19588,39483.92619,90818.08249,103440.58,86346.16705,17470.61232,74712.62101,73375.24646,7440.667548,66483.59724,6339.595397,7795.38872,12567.00264,11089.24429,6064.806868,11145.72651,11827.77545,24131.24933,26556.18045,17515.86734
M452T2071,180370.8387,3103.756154,191310.281,206864.7817,267030.4676,325447.358,173880.6899,192059.3718,173910.8403,588577.7875,629931.7131,562049.4469,536700.0753,570100.4778,531653.0016,754364.4064,329588.0127,352702.6182,494047.1265,550739.4413,502828.5644,636955.6139,716804.1934,203199.0739,318676.7552,324554.6653,377949.9086,184886.4819,142084.664,105619.189,0,102028.0834,107366.574,393175.2796,228918.7835,476784.8972,528697.6643,552622.1815,586659.1761,558209.9468,599887.7699,494042.999,515924.959,519294.6008,401427.667,162023.7975,168721.4385,144958.5036,108989.9265,134710.9762,100551.2971,265932.912,192342.1168,232669.2027,184195.7708,127793.8084,559813.6592,439631.1977,632522.4894,579421.4626,762638.4822,762362.788,334153.6868,276993.1688,162163.228,51526.75177,12475.43598,68927.69267,187203.707,174739.5353,257497.236,248177.5727,4164.849338,4527.73676,169423.1686,219512.3787,2658.125093,3640.989675,231217.2123,221050.0278,245491.7239
M445T713,140953.9205,105285.0691,38648.08726,46884.85192,457442.0691,169150.8639,30271.15471,37963.47427,25817.80375,1037547.983,133939.297,321344.9051,428274.2142,43610.32243,485104.2514,349940.9508,103317.948,116293.4631,43323.08276,643616.5312,252139.0578,93887.12157,433132.4226,133212.0032,43661.1148,122614.6654,492552.6322,81779.15512,18741.08435,261756.8482,71491.2946,40673.41882,222526.7928,51010.39188,179510.0146,257805.4295,215167.6869,119664.287,62528.37743,61984.95097,52522.53718,20902.7611,34974.86004,22731.64191,14995.52355,258849.7057,102619.7567,265238.6378,218950.4079,184752.5934,474384.8552,197073.1811,99330.04153,91599.48956,89311.64788,25214.85691,52478.00429,102156.3193,35415.68754,263746.5232,66279.43896,82476.33309,361143.0673,765009.7057,639092.9123,360045.7433,1086336.112,818196.7779,874164.3351,1031475.012,1019472.275,584190.2081,252976.1773,444227.0062,114100.1526,320207.3795,342150.1292,518890.1283,20956.80768,16705.41686,19239.2023
M423T1665,161.9742675,0,0,174.7435286,0,738.5800469,38883.68324,0,12111.35548,34327.59617,29399.55257,5633.683485,194397.9769,20050.65821,87520.63895,218304.6244,81905.35387,213372.478,11684.75893,1802.253818,1973.924145,57156.02903,66857.79522,38524.30197,32025.99083,39202.82465,40500.69805,555.4830651,10581.71343,20930.01156,0,51074.74223,68146.14496,1859.620996,27668.84172,27050.99221,22084.00073,20662.64855,11887.87371,16730.92858,22880.85555,15476.57911,45901.79037,21850.40813,59008.22047,925.2312807,5566.050428,4245.130223,32302.38998,16705.98496,17126.98631,20100.32055,11232.09081,18799.51896,1236.851327,11812.77255,8993.96811,82207.90202,15223.24498,33393.67689,14385.4638,19730.35266,27164.45146,38879.15656,16071.8772,11819.68557,14684.40293,23956.97654,32301.30503,40010.33331,38704.50992,36666.28723,3696.851052,0,7417.75807,24684.92645,7071.142737,7106.670089,19419.22872,26570.2819,14433.3733
M554T2201,6797.926262,6599.447145,4281.691673,14817.26037,2834.218686,4232.887339,10223.40396,6028.869664,5902.577663,32452.41806,151110.7542,68220.50209,108300.7454,4854.422504,45753.0051,105307.0586,35010.96215,78300.91643,1836.568038,31573.26375,24595.54708,27820.95256,12688.51801,6231.316069,15880.62169,8229.711076,12680.99783,55552.95312,3451.935713,16710.13209,0,17502.6003,17888.6953,34342.64424,19983.51179,11103.50704,7798.676665,8870.262612,9190.913234,5953.709852,2642.420865,2538.560983,6541.047061,2719.546733,8454.483198,21867.20431,3844.780136,17724.43369,24317.1812,27983.22517,18047.63616,8791.624714,33050.87403,13129.356,24958.10977,2425.827332,2591.344162,28895.05619,3967.902535,40009.57621,1962.874048,8541.197678,7577.514877,21752.97971,23433.2081,41836.44471,8185.004424,26554.27855,23782.97092,26923.28048,29493.70467,26414.64331,21236.7045,16953.85871,7179.964693,12025.64305,8068.053297,8158.620396,10893.36078,8542.395499,2411.49086
M1265T2479,24674.42625,11199.02991,43322.99715,45628.01741,25386.53583,15469.86064,22598.57924,16078.23786,14797.09102,81409.70519,16229.41092,53439.5843,94577.25487,12080.98015,59101.24177,93177.72225,62337.32197,117030.9789,8270.266151,22566.06577,15045.70984,24879.25206,37399.51115,18031.76146,22898.04346,18651.75355,20107.46951,16097.95205,3891.866799,29753.93327,0,13536.44686,23411.53319,20877.98892,24552.84471,10916.10378,11942.62241,14062.06612,9072.876402,6605.975923,5854.490183,3290.78731,8682.826241,5331.956499,4202.572256,26550.67634,14156.19623,31543.0736,35599.3684,21394.43415,19505.42097,11037.05861,20575.32015,13966.65673,23760.05727,7053.014807,11409.79626,57606.21078,10682.58114,39788.98628,5982.733291,7136.394647,15969.0907,77812.29492,35207.23251,49759.64615,52111.85949,59666.90446,76926.70243,133040.6278,112746.3313,50818.4729,11053.62964,15364.99861,9821.568104,13392.91366,7453.751432,12145.35393,7474.02554,7099.361462,5762.107494
M209T1397,575.8025,2063.704729,271.8790273,1370.578321,538.8919742,1715.128316,588.9363776,2489.366561,2123.60844,137832.8401,99750.06192,219240.677,223642.9572,9617.838552,59830.25279,350080.052,225532.0293,660327.9088,11549.0998,138781.2763,81653.56658,78616.53857,81409.06489,29563.0785,35427.44164,28276.37743,48013.66188,258173.268,11260.41683,201055.352,46118.59436,61938.50952,57666.54321,57296.43272,47145.16043,32022.47568,10346.02825,19351.00395,3404.253963,6231.274674,1380.62224,367.0354658,1839.373694,1037.239245,1387.56676,120053.1147,15079.22462,201496.405,59251.9792,46978.73945,32141.37863,26112.51068,29542.94041,32628.92737,100670.1726,10739.90428,12315.90596,111271.5585,14948.97791,108208.25,13049.80669,22534.24774,36570.23979,51064.24984,23702.7107,95432.38074,23297.92934,112241.0567,12845.06264,174004.4117,164004.1004,105933.4381,59679.2509,1092.145133,1762.242949,43908.64481,156.2358001,913.4524238,1047.262988,1728.988321,1711.834401
M498T2432,11089.93659,17402.16807,14841.21776,22711.56662,19974.85527,24261.5178,49262.47321,62928.87616,68012.15947,163295.9165,136662.6446,113985.7866,201856.9696,41718.12126,167693.2162,180890.9148,10180.511,12674.12727,22116.03833,95880.68205,66378.46571,68130.04199,63643.99765,42637.93906,8349.69352,31119.21056,80960.33809,37643.82208,17492.12718,77526.61256,0,31432.12448,87982.41372,35812.61489,9645.705566,103659.1823,11227.09894,9359.616529,8953.143049,13397.78912,9618.530381,9639.394695,37944.37321,18769.14204,77398.25267,50531.22636,28840.50691,50675.12332,76367.06113,78775.25856,75347.48065,65645.20177,12075.63841,69309.09199,59271.22864,21935.49741,30755.93405,107605.7959,20908.5583,76377.26143,28692.53673,58733.03413,55678.19065,13404.639,7595.538715,7632.115526,14491.10395,8712.32342,11435.3115,10593.16546,7218.333398,8968.878771,13120.1089,12292.43301,10672.7367,10062.67696,10992.40557,10129.00647,29575.77358,39638.43518,23055.92679
M1094T2420,80503.92762,299705.8665,163121.6364,158545.6944,49558.71489,60308.59308,550823.8304,49416.29157,50365.88645,37596.9288,52422.83654,67522.96005,61140.78289,10654.69117,35943.21955,99640.53833,35294.2725,34421.60889,10444.86316,74649.98967,20500.97957,19405.3797,17892.29839,12380.17371,10654.38612,11869.40707,22474.7924,16319.92765,8773.394194,19224.06914,0,9040.027545,8732.611866,14170.45382,15624.80709,9880.76991,65033.26187,83059.73346,23284.26094,13318.765,9985.061558,4740.059719,168915.4792,16799.73857,17467.8142,51733.5783,29043.94972,38745.31823,43496.05407,61997.82161,50282.64939,48939.78088,55680.08996,147707.0651,49044.11544,23844.13064,12352.90007,26716.74695,42932.2936,38743.77951,19093.52485,30028.56914,32939.53057,74486.23586,126584.8836,92303.4735,46898.96913,140357.5068,87351.19166,58761.86404,102573.9865,96473.65038,58731.04809,47532.37949,25610.19167,31525.38227,19657.97503,14571.35476,603294.4819,843218.6114,590177.3262
M683T1107,32482.41444,23263.73664,37156.86464,59419.96292,90212.66229,41409.50951,211651.1595,205831.8798,116311.6757,12507.72579,12109.02052,10848.20682,40044.09093,46349.40749,46510.43206,74868.44669,106656.7111,71385.75965,17228.38858,10006.38249,13038.27528,42168.03117,23650.67741,36462.98691,58768.06557,28996.77481,22548.08118,8714.070212,12215.42705,15774.40438,10732.57577,11942.4959,24379.57018,11835.59252,17284.22378,28108.83931,13858.60971,10783.61894,22219.52975,13302.00442,13150.06186,28163.88916,20909.68884,16156.22143,34430.23846,8291.611509,9400.517705,8942.077673,9704.728127,9362.814457,11704.73166,13568.11961,19268.83496,17810.56771,12532.95796,8473.377307,10057.19688,23052.8546,12855.40243,12988.27493,65774.72396,20026.65731,13972.15157,6210.200104,8114.033042,6134.807307,9305.076152,11160.23839,9081.213725,73565.53781,66420.30638,20409.06326,17249.6119,14899.44125,10864.52148,13905.25392,15908.58963,13610.04148,13640.86828,20463.5428,15479.96425
M325T2016,69746.86101,62669.41571,54372.56052,63521.48949,26103.2061,19419.91778,140956.1018,33893.95191,41998.46242,302527.9829,302355.1764,249339.4679,448333.2213,38957.42847,463645.95,323726.7256,142016.7651,390618.8676,28498.82946,335100.7033,133705.0556,106443.7374,154246.4037,86564.41057,44962.49772,68198.62511,102409.4063,295456.3563,12800.52101,112059.6111,0,151113.9504,70220.48417,220989.9144,80233.25413,51221.70934,96857.01185,122646.0786,61405.03785,38137.88906,39126.65013,14750.81787,72890.04508,25053.43799,59089.76709,242328.633,115636.0853,204400.1129,212808.3944,378454.2092,214168.6251,118803.9886,186304.4033,99208.60795,134289.6061,24914.72576,50602.0102,126361.9003,32929.16908,204929.532,32557.88981,61238.96557,111729.2879,228153.7966,253981.6565,188356.8933,421643.539,512217.9058,430167.1417,385154.8834,363892.7428,234052.4128,306126.7104,247067.4318,63368.72958,100727.2074,57241.16562,78774.2413,122416.7202,106881.1515,35206.68071
M1095T2420,52231.93488,182312.788,101172.6515,101676.3226,29975.03269,38613.95237,335554.7483,33239.71569,32840.88248,24703.27385,33943.10466,43901.01956,37687.1387,6487.527457,23991.32498,63375.7116,22704.65783,23170.31287,6497.16098,48684.19107,14159.76972,12385.56856,11883.27399,8229.040114,7626.193724,7568.756489,15754.12506,11213.52138,4234.949612,11603.01868,0,5950.791656,6560.982373,9239.515902,11243.83974,6395.214627,40937.69472,52929.5609,14352.4522,8712.47723,7325.991716,3089.560873,108234.4034,11047.54591,10319.19394,33831.40777,18486.97186,24434.34395,28536.10058,39349.48765,34593.60376,33703.63652,36898.30578,91550.97124,31698.07662,14931.98444,7834.787231,17798.14989,27468.66874,25269.95896,13409.77529,19770.95924,21997.00776,44788.4671,81422.16504,59010.94332,30812.63285,87656.8987,57103.37116,38110.3849,63379.86371,61607.18486,37288.12186,30259.78873,16511.67746,19733.46923,12704.93976,9754.278018,371568.0862,514047.5888,359295.199
M345T943,16685.79941,19635.12162,16657.76553,18930.87253,17809.46529,17039.73138,31852.81826,29516.25659,28714.98674,39129.20755,56029.07419,34165.13509,71914.99514,21977.21492,55347.66407,212427.122,204748.8289,245535.6319,11651.47049,33857.63587,29919.77542,27956.27482,63309.69394,29978.26483,26550.05121,53427.35355,57927.86894,22874.37965,12254.25215,22416.2077,13682.46306,14035.42214,19521.89844,14885.47345,15670.65174,14211.60282,12831.5919,12954.02278,13427.63352,13480.53658,13463.86102,12633.38181,15270.58392,12689.05804,13884.62638,27448.52008,16354.6631,34996.23323,36379.98512,44843.78602,37008.58008,28544.63911,59846.55243,36733.58956,22159.16236,10236.94122,12286.86416,32535.73667,11792.20477,42720.74861,14541.73549,26328.17326,23310.55743,17905.06875,24736.22502,18381.13257,17566.05758,25144.58445,17695.04338,27503.51665,31610.38316,30429.46751,17799.03887,12537.96451,12570.11787,14074.968,13832.12698,13374.99248,18876.05062,22557.02386,16617.12406
M736T2182,65067.72788,33639.83259,29109.8438,16657.17979,67364.56901,11819.57008,21461.09227,20054.31022,25946.98716,622276.0745,708318.4513,470546.1645,1079854.661,120968.9961,344266.8092,1361236.188,619200.3256,572746.887,127799.878,341070.5074,186321.8322,280181.913,243418.5788,169771.2843,210627.5338,236129.4527,183631.4923,243753.889,282593.7922,212852.2071,0,204911.1561,165544.8547,124887.3984,97278.81066,133829.6597,56394.71785,62329.78832,74212.46339,77592.15764,22805.19356,29317.7387,24559.84972,11963.00584,54013.08082,212902.0586,180255.9597,263918.5279,218167.8028,225658.2015,178680.5635,115678.2414,114353.0879,122490.4206,222443.3765,137242.4897,144234.2957,220193.2256,154859.237,265637.6825,174388.3108,110009.2518,172935.4699,115507.4833,146303.6119,172878.0247,126623.7753,159155.2792,91988.9399,75527.62446,78463.83592,81338.01137,176696.449,110684.0756,77356.97701,162488.6783,40361.03939,120646.1109,37430.62793,26255.53908,7850.528631
M605T699,163354.6863,137281.6958,69760.80171,58226.21964,73207.27561,47050.69508,64764.60536,37603.57629,54536.14448,118653.3122,25062.03319,65540.92438,52978.50839,137197.0974,119754.3946,38376.96738,120677.8569,61623.01832,21910.70704,39535.14425,30249.67705,21430.82655,58939.75353,30073.5082,13735.89992,27741.13917,53294.15824,12341.6757,9821.858694,31596.72224,20702.3588,13914.77417,21309.19661,13339.42937,17564.61311,20754.04995,17050.23873,61112.6502,41769.70082,10017.05025,19152.5894,8902.633947,21505.55884,6715.954567,54147.12508,84243.94706,87805.57224,69730.03438,46110.29906,28135.41556,58997.09644,40440.82312,16857.75283,80741.16798,16698.39666,9533.153523,15893.40118,76648.01231,12253.16922,47778.70768,33401.67536,27476.29944,56383.65673,35771.50865,84950.96419,53847.64859,154991.8542,157173.0791,184747.5211,140127.8544,178085.0329,120265.6755,30257.98717,25852.92571,11431.45145,32190.82353,30462.71899,52423.31824,9229.263627,26224.50137,8030.528262
M225T2470,37874.33432,44907.30477,40994.73159,57604.67918,36255.16085,35704.91611,41175.64464,36522.28249,42473.69978,291109.271,471858.5155,248482.688,241017.3128,347851.2732,149435.5093,275977.4567,155086.4634,247396.5538,29063.97018,78078.52438,306907.0638,94524.82942,58050.18314,37117.20485,78748.00529,58116.7155,55666.15197,102287.5657,30175.61932,66765.17156,0,64068.9154,77202.32353,76873.04391,67437.77258,57218.15156,36365.27569,29554.34315,43308.63877,33068.07247,29761.13866,30202.84963,33796.40145,26899.84045,47386.94598,58338.86068,29840.87697,53119.37025,57656.64716,49944.13847,53894.33707,53182.77256,85100.55929,65678.4643,71184.63254,31702.29344,28989.19599,130061.6862,279689.7432,255417.9428,33731.66742,434902.2977,46810.68284,42433.19146,52450.80305,71687.1752,45438.12787,66866.63074,65415.90879,108783.1136,105820.9322,115895.8053,46615.40909,42560.72624,33786.47075,37172.17255,33537.18051,34548.18259,34379.91144,32730.25463,25621.36853
M579T2599,61585.85726,1219.94479,62056.19559,140364.8053,51512.95302,4951.363398,672388.087,256361.1994,254438.6713,616460.6239,538263.8197,547674.5501,578788.5002,63045.00838,482658.0516,478197.4401,187445.0681,148386.9928,35683.86484,318768.1786,233988.9528,279759.5593,213160.3874,105620.8105,610646.1379,486281.4586,554503.4803,130117.8361,23800.7904,121113.891,0,103750.285,131739.5675,1642787.722,394266.1142,219758.6239,46813.31111,211794.8721,8132.954329,7027.872512,5677.494987,21285.99683,62301.05966,31058.27711,50457.92956,220922.402,62084.72275,192155.4488,262641.0687,220664.3269,223547.8569,164543.5229,83616.7856,146313.1067,215388.681,29284.93148,48259.35406,247476.2052,48776.30368,304068.984,45209.10595,136198.9261,123452.6204,884110.015,769919.5244,1431918.602,31907.64095,179718.7262,70548.90909,56845.37467,205123.3905,51528.25225,3001.831166,3143.253478,4338.435803,24996.61812,2078.397329,2393.193424,52451.15934,50538.14986,20925.02479
M664T2659,138480.6436,503681.9653,318483.7069,608413.6167,670825.1823,832041.4535,207499.5879,263699.4662,147441.9657,292408.7071,102928.4353,110481.4173,193617.394,196208.195,161871.5103,184343.4994,72533.85479,213648.6061,27433.6361,39667.32559,24987.98139,21985.32929,65097.33921,58334.39734,18877.2661,32840.26311,25153.21196,30148.90268,70043.61295,52675.87872,0,119102.0884,49809.71351,42261.37582,55248.70616,36585.0862,172792.8638,79681.97171,96898.09679,410912.7009,133273.5323,115414.9415,244586.4075,124862.364,69294.17294,55211.13685,107791.1864,177010.0049,122003.8775,128527.322,270576.3274,77787.37126,115071.0642,172367.9988,78582.0148,67926.10491,50993.25789,45274.39887,123417.8269,96425.08674,39856.97928,80588.38278,42715.03624,253261.9921,48114.68232,38241.48049,312034.7844,80506.63092,164346.6051,129658.0741,41378.91768,70979.7787,379180.2321,290268.666,239617.42,113411.1228,297173.0825,113473.9468,171794.4006,132483.9588,88942.44962
M258T694,26874.99274,27311.25228,29348.61749,25562.56271,37655.49381,30860.68394,117048.2738,183329.9495,143764.4862,328746.6701,317997.7966,249581.2656,196116.9917,606123.1062,366283.2984,213208.5761,602634.9583,185300.2381,225462.4029,137445.9878,158735.1587,182329.5355,284163.595,240941.8382,119367.833,210447.2461,104217.1493,59380.61561,158950.4846,164129.4083,101723.3192,86110.8204,89960.54749,47367.68893,41316.79122,77895.36859,17780.60975,14941.52424,48803.12517,15569.69814,12412.91984,38313.70981,61013.69769,39220.38879,82355.58622,99818.83355,193210.9219,163907.5466,111724.9642,94631.09079,109245.2921,87728.66496,40615.41188,74703.69761,185603.056,144163.2826,169408.3231,197284.692,186358.015,140299.5061,317237.309,159791.9848,139219.216,75134.32833,84173.76832,45168.32416,126435.0929,81925.04003,51470.48477,75087.56075,72072.10975,35818.47421,28150.23765,19388.43158,18223.49299,24627.91457,25443.10675,15785.01041,99768.82251,114462.3224,93299.12825
M266T2071,127378.5999,0,130300.3487,141284.3725,186078.092,228964.1443,127390.3778,144198.0179,134129.4969,447704.5416,478038.8443,418567.2719,407394.8512,406773.5022,398393.0546,556589.2881,212353.0102,215117.3345,377337.375,432421.7253,390293.6118,468712.0229,531000.2163,155467.289,226376.9643,256595.8569,283273.4337,144117.8001,110503.5206,83766.81048,0,77214.76053,87557.95451,301337.0753,157235.8703,372388.4183,354400.7061,381409.7296,395030.7231,370471.94,403365.8804,333842.2886,386005.7036,401247.5537,310817.0678,130531.4653,134545.8572,112919.4249,83037.105,104515.7584,78802.97108,212536.2688,132308.916,178160.701,145888.6754,107311.7092,424291.4025,326446.4699,458740.4627,430732.0922,552435.3746,566587.56,272053.388,203980.6757,118267.4831,40577.64286,0,56250.93999,132524.442,128943.8945,187081.509,189899.7214,167.3630695,0,112550.86,153574.3375,0,175.9182069,180259.3039,170945.183,194014.6333
M1018T1866,174875.5202,112967.4108,99665.74567,20499.80412,304081.7927,6950.899737,14700.0666,9345.562262,8487.216164,8107.059886,15409.938,41056.06729,67924.13906,159679.5771,134322.0648,10528.80197,57084.07087,11591.94493,108247.4561,43570.39273,80841.94384,130320.6216,52678.99275,101932.9919,25092.93968,78597.81451,5782.423916,121768.4875,364052.2349,48442.14875,0,67106.7677,11182.06063,2028.85133,977.5043151,5087.616913,109995.2807,38761.20098,24038.49784,117877.8329,24319.34817,23590.96177,9263.861997,4767.100974,5789.160222,107006.227,156525.4765,202267.7896,93789.26062,16668.41267,101282.0261,64515.15697,1278.052677,14594.22733,148295.4708,137853.6556,113241.2684,82122.47267,156575.6859,28848.02776,191885.8907,47396.35863,104309.756,4366.022254,2308.133725,2145.375129,4256.356654,1890.353067,1466.393792,5010.636228,2436.161343,2962.373544,124518.1027,205896.1172,187087.0133,216553.0974,113924.1758,219395.3672,9254.70658,11456.49847,6296.355492
